id	filename	md5	size	state
0c7dbc1e-6996-499f-8e9c-fe57afe6fa6f	8a2863d8-26a3-443e-a36f-5c149de57136.htseq.counts.gz	97500040e75d0868231bbc389ca37cda	250568	released
c5860232-abd2-4bbb-84d4-12c88b101e2c	031c7bbf-4088-400e-9ff9-036417c0091a.htseq.counts.gz	962982124bb6a9b0967800ba9e728399	255771	released
fc1d84a0-31db-4e6f-a052-15fd7fcfe86b	e4d01f10-116a-4936-a24b-dda4e6c53397.htseq.counts.gz	8e4f4739cf2510ba52a5db15045eb65b	247258	released
aa04908b-4a5b-48af-9391-4853b6049d06	0f1cc324-508e-4543-8843-94de0071f9f7.htseq.counts.gz	0f64ab8315045e05c44f3ae41f12dff8	252991	released
800cec1e-51c4-4923-9474-b4c20538f06d	e158cf09-9e8a-4a3f-9097-2f94222e5461.htseq.counts.gz	0fe78fca04e714014a956f4e6ae3eba3	252216	released
954c7993-418c-4562-821c-9eb4db6fb5a3	2ba1fb7e-8853-46ab-8536-770345dc6e9c.htseq.counts.gz	ba3fa8f22878c9bc3fe4d2a735592188	258205	released
05e18968-65a8-4240-a597-57d03c3ec174	f9d52f9e-4f82-431a-a427-1c1259b8e765.htseq.counts.gz	9d06730363c894df1b30ee8aa863e81d	252852	released
ecd5664e-5c82-4db5-b4c5-7a4e72f89395	a22817b9-da0e-45cd-ba5d-3eb790e273cb.htseq.counts.gz	75cd70f8d7e7ee7c630f1019bfc8ab0c	252754	released
203f987b-51cc-4449-8bdf-0f5d81869d4e	8c9a74f3-0562-4d9d-a0e6-27a151d5a534.htseq.counts.gz	eb1f8aeb159eaa30440b0afd1b94a6f3	254178	released
dbbd28f1-5e60-4735-9b90-0bdc25c96387	00ea21cb-349a-40c2-ad34-c36e18dcd02f.htseq.counts.gz	38732447ba96d362e2b5651e2e8a983d	261623	released
4b85d0a9-2229-448a-8ac8-396aa35d4d76	3ce57f19-ef4b-4bb9-8530-eb0752975f4b.htseq.counts.gz	6cc6c65967a66c809b379ebe1ad9ccd7	246443	released
fe4fc0e0-4068-449f-96b1-5b23861dd652	b92498c2-6e54-4fd0-b752-18932e915381.htseq.counts.gz	f9e1c6095434f69a352abf358b005c9e	252477	released
9f6cff74-fee3-43a7-8b6b-0ec08ecc0939	2ddecb96-a7f4-4d9f-b6be-09685425275a.htseq.counts.gz	7df97c6a13b737918d1d10725b684198	263774	released
34bbba6e-7da4-40e6-af3c-cba81ea2569b	a7db602f-114f-4e8b-ae0f-2295f6cbeb4d.htseq.counts.gz	daab693153e43af44eac8f626d0d91fb	250592	released
7822a505-074f-451b-9dde-63670798e7a9	906d81f3-13b4-427c-acd3-64b5804b6306.htseq.counts.gz	36dc9fdb9c784134692665fc05183ee2	246233	released
6053694e-8b83-4f2e-9558-9cee6a0f3645	c63458fd-9b68-40d2-86a4-dc69f9946c36.htseq.counts.gz	1c3dab7e77a8fb693e9a44ef45683a1b	261784	released
