"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","SYMBOL"
"ENSG00000151322",210.248906393953,-2.84927346632444,0.571575740575239,-4.98494471346336,6.19795328193341e-07,3.90976563589764e-05,"NPAS3"
"ENSG00000151632",15258.5560101939,-3.73005817825024,0.753226146337078,-4.95210926544362,7.34133609514593e-07,4.36595937924215e-05,"AKR1C2"
"ENSG00000154040",528.290009535525,-2.02338937259825,0.526251080899899,-3.84491252566782,0.000120595449912268,0.00165914343270637,"CABYR"
"ENSG00000156076",3038.69555445065,-2.96801307710714,0.663581054237524,-4.47272124204553,7.72304277399793e-06,0.000228975346511082,"WIF1"
"ENSG00000156234",3164.73512899353,2.70281728485935,0.479040560210414,5.64214705258395,1.67942561980632e-08,3.07992807739532e-06,"CXCL13"
"ENSG00000162078",292.914679627072,2.47617173115102,0.435331402615341,5.68801542060812,1.28524219375201e-08,2.59808788461984e-06,"ZG16B"
"ENSG00000163053",1475.05904436553,-2.49933546184787,0.469349547397365,-5.32510465964477,1.0089492934071e-07,1.05577641061287e-05,"SLC16A14"
"ENSG00000166183",163.195343014585,-2.99894623913751,0.516807165899611,-5.80283408786954,6.52033027857518e-09,1.78446392808575e-06,"ASPG"
"ENSG00000166292",1432.5283785545,-2.18356069643518,0.529004411108307,-4.12767956293681,3.66442264641506e-05,0.00069942504782272,"TMEM100"
"ENSG00000167434",525.229613502681,-2.97934186821556,0.637275424061663,-4.67512437436671,2.93775522767686e-06,0.000112386511279879,"CA4"
"ENSG00000168484",177338.03379904,-2.64544880868989,0.812497499670843,-3.25594701492818,0.00113014839575292,0.00793758391202669,"SFTPC"
"ENSG00000170373",1006.08087862134,2.53810327421652,0.620359382264846,4.09134341605386,4.28881481123335e-05,0.000780897918905118,"CST1"
"ENSG00000170509",272.87792278663,-2.47856926815961,0.554370007812362,-4.47096566053504,7.78672018380534e-06,0.000230011379524045,"HSD17B13"
"ENSG00000171303",1151.54064186794,-2.00282413251779,0.448324427298216,-4.46735446602279,7.91928507714275e-06,0.000232468914582991,"KCNK3"
"ENSG00000171557",14071.7743575134,-2.67184090143367,0.641390566926312,-4.165700337998,3.10398204286835e-05,0.000622511122441771,"FGG"
"ENSG00000171560",18400.0056204141,-5.16251263368552,0.826720060931143,-6.24457162424597,4.24963164810724e-10,3.14986239117416e-07,"FGA"
"ENSG00000171747",967.889272514092,2.50714011745478,0.648152182641143,3.86813496058671,0.00010967096312985,0.00154959234560516,"LGALS4"
"ENSG00000174473",96.5296771895274,-2.34511421392039,0.497836738978723,-4.7106089814328,2.46977687929071e-06,0.000100768029600235,"GALNTL6"
"ENSG00000178882",304.041597270176,2.24313976135429,0.420129859166719,5.33915814934771,9.33791628115196e-08,9.94683788774923e-06,"FAM101A"
"ENSG00000181617",586.530637334668,2.78377459545883,0.602220434725851,4.62251766120505,3.79110523599998e-06,0.000136191159097911,"FDCSP"
"ENSG00000186832",598.420717560755,2.61228969555346,0.624396120278045,4.18370584107762,2.86795166670782e-05,0.000596701663146965,"KRT16"
"ENSG00000187134",15181.9880645147,-3.74508660505494,0.672775726145349,-5.56661969139749,2.59728399457125e-08,4.20028045267526e-06,"AKR1C1"
"ENSG00000187653",333.537519661316,2.04435563878367,0.3721387003614,5.49353140858048,3.93975000164426e-08,5.65195264348788e-06,"TMSB4XP8"
"ENSG00000188107",201.176062197178,-2.14174576514749,0.450351174405396,-4.75572372599063,1.97736737142807e-06,8.5170431405167e-05,"EYS"
"ENSG00000188488",160.310002289818,2.63721778187087,0.462659206907843,5.70013033890878,1.19715861025243e-08,2.54275018898957e-06,"SERPINA5"
"ENSG00000196611",5878.76416642858,2.5097863772951,0.535121265399808,4.69012640605853,2.73036321062421e-06,0.000106514103407443,"MMP1"
"ENSG00000204305",14774.6190281756,-2.76416166611662,0.625717581840344,-4.41758669779861,9.9809040439867e-06,0.000278728888600439,"AGER"
"ENSG00000204866",138.459675608866,2.14937424004194,0.476594311095573,4.50986130132577,6.487002435656e-06,0.000201743507566232,"IGFL2"
"ENSG00000211598",17992.0804536085,2.0610582804407,0.384877864098521,5.35509696113132,8.55105496267122e-08,9.5071697956849e-06,"IGKV4-1"
"ENSG00000211599",208.220586367786,3.01090801407831,0.401364211633123,7.50168531924443,6.30024762670594e-14,5.42247294537489e-10,"IGKV5-2"
"ENSG00000211611",640.500368409846,2.78878903486394,0.526377738456198,5.2980755664993,1.17029536197523e-07,1.18000947315513e-05,"IGKV6-21"
"ENSG00000211638",1964.19634451333,2.05520687180431,0.476109724468821,4.31666644510827,1.58403246470776e-05,0.000393003535769684,"IGLV8-61"
"ENSG00000211640",5614.72685513228,2.55812214792512,0.425874515469278,6.00675094424534,1.89277925357069e-09,7.77351366776251e-07,"IGLV6-57"
"ENSG00000211642",439.947662909211,2.26811113493211,0.511203614932685,4.43680574369719,9.13036185090086e-06,0.000261545904936675,"IGLV10-54"
"ENSG00000211648",4143.44247091057,2.06180848201016,0.367381791024128,5.61216841004172,1.99806835372958e-08,3.51917207371242e-06,"IGLV1-47"
"ENSG00000211651",7733.11527837113,2.44735009545084,0.40238909128698,6.08204881405547,1.18656428676508e-09,5.86327558257334e-07,"IGLV1-44"
"ENSG00000211659",7036.83827135036,2.26502579383853,0.404881095675348,5.59429871641805,2.21515287651092e-08,3.78897639617814e-06,"IGLV3-25"
"ENSG00000211660",8058.13330600254,2.10771700534569,0.361192231277146,5.83544390723184,5.36475430892153e-09,1.67427393686676e-06,"IGLV2-23"
"ENSG00000211662",10568.4364232428,2.22127958061791,0.391501280317994,5.6737479346522,1.39706656645658e-08,2.76137968341068e-06,"IGLV3-21"
"ENSG00000211663",7532.49823218411,2.00072403410487,0.397965635955478,5.0273788823533,4.97229334723352e-07,3.35045933158853e-05,"IGLV3-19"
"ENSG00000211664",545.248705830634,2.16745931891698,0.456790074116196,4.74497902151357,2.08527945789013e-06,8.8532306148944e-05,"IGLV2-18"
"ENSG00000211669",4546.67818650885,3.05905554767586,0.456363543762612,6.70311112595597,2.04028181802413e-11,3.62945732608312e-08,"IGLV3-10"
"ENSG00000211942",887.701965629474,2.40584084338791,0.485009311110771,4.96040135369369,7.03476787805347e-07,4.19937871754004e-05,"IGHV3-13"
"ENSG00000211943",4743.18656933724,2.09181513308235,0.408111244445714,5.12560033949419,2.9659115832993e-07,2.28400870802213e-05,"IGHV3-15"
"ENSG00000211949",10290.1308090492,2.25196464405214,0.405006331277535,5.56031960524822,2.6928106162237e-08,4.31553225693724e-06,"IGHV3-23"
"ENSG00000211951",937.823829600343,2.13977530666481,0.44925183751842,4.76297507982273,1.90759406838506e-06,8.29686818643079e-05,"IGHV2-26"
"ENSG00000211962",3122.25054325188,2.08715027688981,0.380929774991364,5.47909460985856,4.27507737195679e-08,5.98813790312909e-06,"IGHV1-46"
"ENSG00000211965",2208.89493025005,2.20055639395407,0.386457024299115,5.69418138522657,1.23965243102229e-08,2.56420663900646e-06,"IGHV3-49"
"ENSG00000211967",1157.108983131,2.18342559691721,0.433015513086967,5.04237268857085,4.59794660458033e-07,3.15802595169419e-05,"IGHV3-53"
"ENSG00000213886",986.41917204452,2.29201923963446,0.373742306178729,6.13261919173363,8.64438977285106e-10,5.12583498897492e-07,"UBD"
"ENSG00000214128",308.4819051515,-2.14184009181587,0.579578621056028,-3.69551259139494,0.000219443603974605,0.00250396553630805,"TMEM213"
"ENSG00000214860",60.3256334805085,-2.17919002725202,0.384381842611877,-5.66933654421449,1.4335153799864e-08,2.771826640715e-06,"EVPLL"
"ENSG00000232354",63.6815248217181,-2.22675724885542,0.422072828476303,-5.27576545709918,1.32203085659887e-07,1.27122199502904e-05,"VIPR1-AS1"
"ENSG00000235162",1018.67260844318,2.03521868581198,0.378739046195671,5.37367009357813,7.71499584424616e-08,8.98505775843672e-06,"C12orf75"
"ENSG00000238018",107.959857541925,-2.19725172623711,0.39240882216268,-5.59939431057492,2.15102026295187e-08,3.75142151545596e-06,"AC093110.3"
"ENSG00000240864",2070.12858863759,2.17958011051442,0.396491965239117,5.49716085469715,3.85954619998024e-08,5.58190791475192e-06,"IGKV1-16"
"ENSG00000241244",318.783001458694,2.48014009221968,0.455829206531702,5.44094159979456,5.29996879039996e-08,7.14251097063825e-06,"IGKV1D-16"
"ENSG00000242371",200.08745808028,2.15367429888835,0.445248867353425,4.83701241440515,1.31805199024402e-06,6.46504393255528e-05,"IGKV1-39"
"ENSG00000243238",290.553855203963,2.29671491741508,0.417004421305496,5.50765123838462,3.6365295399662e-08,5.34629950301312e-06,"IGKV2-30"
"ENSG00000243264",806.099352083278,2.08452308267802,0.440102357021457,4.73645062204561,2.17493701402184e-06,9.14656135754954e-05,"IGKV2D-29"
"ENSG00000243566",1397.73919181945,-2.58525707221036,0.589826901881527,-4.38307758422595,1.17014417248471e-05,0.000313489377776061,"UPK3B"
"ENSG00000244575",1607.79630376019,2.01098473887688,0.418065498451006,4.81021453893678,1.50768382784866e-06,7.10319270973035e-05,"IGKV1-27"
"ENSG00000245750",249.27051190687,-2.86050097829942,0.56895661773221,-5.02762581389951,4.96589672350873e-07,3.35045933158853e-05,"RP11-279F6.1"
"ENSG00000250208",310.622288689857,-2.4170917534023,0.514125900366866,-4.70136157637172,2.58432429014898e-06,0.000103077454702825,"FZD10-AS1"
"ENSG00000251301",68.7410661399314,2.03944839956212,0.327658290283717,6.22431496482562,4.83664579750576e-10,3.4415636836732e-07,"RP11-81H14.2"
"ENSG00000257894",127.287774213614,-2.16335693288275,0.475053812888909,-4.55391973327588,5.26554538723178e-06,0.000172463573472263,"RP1-78O14.1"
"ENSG00000261143",162.714174239196,-2.43485027899257,0.571686828709033,-4.25906310364168,2.05285516246305e-05,0.000471811892571773,"ADAMTS7P3"
"ENSG00000262877",149.819485267864,-2.09620955070477,0.419047245430323,-5.00232270600456,5.66436674411922e-07,3.67749708069842e-05,"RP11-1055B8.4"
"ENSG00000268388",636.677553443244,-2.09269543639079,0.487937333412252,-4.28886107516331,1.79591655784782e-05,0.000428826303994025,"FENDRR"
"ENSG00000271178",72.9406162255405,2.05023683565155,0.428708720705131,4.78235393084462,1.73254277614936e-06,7.8480591946748e-05,"IGHV3OR16-13"
"ENSG00000279518",87.0048505575284,-2.05173541325274,0.389256489789078,-5.27090868636381,1.35749997698052e-07,1.29136722409125e-05,NA
"ENSG00000279662",151.399391474634,-2.42546001506663,0.405023843821323,-5.9884375995815,2.1186639337031e-09,8.1932418949227e-07,NA
