"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","SYMBOL"
"ENSG00000141448",502.975163096378,2.03553806910304,0.145926929132664,13.9490228513787,3.18945177187017e-44,2.1513754876294e-42,"GATA6"
"ENSG00000141485",301.350007052199,-2.41510629285003,0.306283603828297,-7.88519614717585,3.14041840616788e-15,1.95592261359759e-14,"SLC13A5"
"ENSG00000142623",646.261352137894,-3.04757065744493,0.346049302390366,-8.80675278462802,1.28823382161608e-18,1.11135036493182e-17,"PADI1"
"ENSG00000142748",951.055323938899,4.36674599066059,0.20848776978859,20.9448544396083,2.09036612858515e-97,1.86826472742298e-94,"FCN3"
"ENSG00000142973",2298.49403072673,3.75813477605073,0.277508785273235,13.5423992878296,8.78712520357105e-42,5.13300205927557e-40,"CYP4B1"
"ENSG00000143110",774.984515388234,2.05530852764527,0.131826139691211,15.5910544938933,8.37397721073049e-55,9.53406641030621e-53,"C1orf162"
"ENSG00000143382",1286.81880485868,2.01269449356575,0.17554235118189,11.4655778506708,1.96443957108787e-30,5.07432909439244e-29,"ADAMTSL4"
"ENSG00000143416",2809.12531623818,2.83270547629817,0.190210487242527,14.8924778931161,3.68842312172946e-50,3.39848264437701e-48,"SELENBP1"
"ENSG00000143556",4063.00417911292,-2.62938851642398,0.380826665965467,-6.90442332801981,5.0407773289881e-12,2.29505590309889e-11,"S100A7"
"ENSG00000144218",251.244016815505,2.68788484164847,0.205680648351708,13.0682437224345,5.00067525750064e-39,2.43561499258376e-37,"AFF3"
"ENSG00000144331",327.45358413638,3.08884728618393,0.231707201747088,13.3308212385883,1.5320184380907e-40,8.27336241113934e-39,"ZNF385B"
"ENSG00000144655",2179.61460392665,2.63800428817712,0.121068082475929,21.7894281814664,2.92277352416105e-105,5.22445767443788e-102,"CSRNP1"
"ENSG00000144681",263.546033347481,2.12905883447674,0.215622988202115,9.87398816902145,5.39749247076123e-23,7.15728322810512e-22,"STAC"
"ENSG00000144891",75.1311874699017,2.23123303853183,0.234471136993566,9.51602430534149,1.79931416506287e-21,2.04727821136211e-20,"AGTR1"
"ENSG00000146038",104.023139547404,2.09804656661181,0.22667411891639,9.25578348618481,2.1266493699998e-20,2.1935289953114e-19,"DCDC2"
"ENSG00000146966",344.83789369333,2.06637979111514,0.132487940867745,15.5967386735815,7.66089533209193e-55,8.83474219749311e-53,"DENND2A"
"ENSG00000147381",5265.31697792857,-2.40472797438581,0.409120603194173,-5.87779729402797,4.15761589468681e-09,1.39231807667222e-08,"MAGEA4"
"ENSG00000148082",274.890955541987,2.16910912709061,0.156716860896488,13.8409429252371,1.44301184596375e-43,9.3795769987644e-42,"SHC3"
"ENSG00000148408",685.237321517978,-2.11699817688471,0.272560131810732,-7.76708670787834,8.03118686856607e-15,4.82546101766785e-14,"CACNA1B"
"ENSG00000149021",5176.22881978166,2.78445433255516,0.36849526775811,7.5562824714019,4.14752617591096e-14,2.33870758341982e-13,"SCGB1A1"
"ENSG00000149534",163.874959009868,2.00547362466619,0.184037294851072,10.8971044498838,1.18983592902997e-27,2.45309310627575e-26,"MS4A2"
"ENSG00000149564",1592.36679135709,2.37115070068051,0.110237955244766,21.5093857230548,1.27177271910407e-102,2.06663066854411e-99,"ESAM"
"ENSG00000151012",4860.81845212135,-2.31289151060955,0.24091647924657,-9.6003873119961,7.9644574063311e-22,9.44062839112523e-21,"SLC7A11"
"ENSG00000151632",28870.3604891823,-3.65335010762641,0.26996693772036,-13.5325834284591,1.00431127206711e-41,5.8097294460193e-40,"AKR1C2"
"ENSG00000151718",1130.01067562633,2.31711798907826,0.115202198363149,20.1134876070165,5.62278879256171e-90,3.14085467709502e-87,"WWC2"
"ENSG00000152402",493.231297329287,2.19359399384558,0.135251935214492,16.2185775040248,3.72727522345424e-59,5.46106923108561e-57,"GUCY1A2"
"ENSG00000152931",269.804718569017,-3.06949408634578,0.28774443188954,-10.6674317420818,1.44567034571997e-26,2.73164454859878e-25,"PART1"
"ENSG00000153093",116.966704109292,2.74775102751629,0.17108663292662,16.0605827615698,4.82001367654079e-58,6.42968242299752e-56,"ACOXL"
"ENSG00000153446",1435.41865503859,3.31327043204973,0.271394030897934,12.2083393694675,2.80557074604516e-34,9.7189102878987e-33,"C16orf89"
"ENSG00000153802",2124.35698398418,-2.2212359876303,0.332242977420551,-6.68557693792478,2.30016635428868e-11,9.81276219162534e-11,"TMPRSS11D"
"ENSG00000154040",1094.62077233504,-2.44818002497842,0.225533945942485,-10.8550400905181,1.8872396461415e-27,3.81179759037055e-26,"CABYR"
"ENSG00000154133",1002.82980487219,2.68322264333008,0.121659629243613,22.0551604506139,8.52289010298706e-108,1.69274067323215e-104,"ROBO4"
"ENSG00000154146",763.239580905737,2.28624225605561,0.189256871771288,12.0801016875016,1.34553226785544e-33,4.3969633067488e-32,"NRGN"
"ENSG00000154175",1272.15878350252,2.57899596019637,0.180741797806271,14.2689515734522,3.41676719754209e-46,2.52374849818449e-44,"ABI3BP"
"ENSG00000154277",8002.70083649893,-2.26444036094658,0.244638967149672,-9.25625376582453,2.11730715756148e-20,2.18515389384592e-19,"UCHL1"
"ENSG00000154330",253.916389773051,2.6613775565131,0.194549983251383,13.6796596537059,1.34319913947848e-42,8.22249473225269e-41,"PGM5"
"ENSG00000154645",505.770561139128,-2.58075786883904,0.215420846997001,-11.9800748386946,4.51915547117495e-33,1.4171912990746e-31,"CHODL"
"ENSG00000154721",535.758856517358,2.35790725937482,0.123459373820217,19.0986491054816,2.59104623983423e-81,9.85424500788017e-79,"JAM2"
"ENSG00000154783",980.886673134575,2.06708396139495,0.132828259979813,15.5620796486312,1.31747576123249e-54,1.45944616498765e-52,"FGD5"
"ENSG00000155659",2246.6732138107,2.48642492075614,0.187722914454201,13.2451860125086,4.81088405222489e-40,2.51446059747134e-38,"VSIG4"
"ENSG00000156049",170.900374455882,2.03563650972902,0.174886600927945,11.6397511240311,2.58769593911808e-31,7.09433510916193e-30,"GNA14"
"ENSG00000156284",575.642795993517,-2.1660919721984,0.33594974201937,-6.44766672293951,1.13585193435118e-10,4.50985191615446e-10,"CLDN8"
"ENSG00000156966",1155.03511745396,2.07378239427716,0.163997827861189,12.6451820815118,1.18948659702444e-36,4.95619415426849e-35,"B3GNT7"
"ENSG00000157765",21519.7424742022,3.42522096103656,0.265154448656503,12.9178332794024,3.5705499890968e-38,1.61988784403821e-36,"SLC34A2"
"ENSG00000158220",341.071287647554,2.07840461644737,0.183930941574721,11.2999183207195,1.31340100375849e-29,3.22486853601414e-28,"ESYT3"
"ENSG00000158270",1452.22843692116,2.41424765009297,0.160398047109122,15.0516025201386,3.36971567345649e-51,3.25587392773161e-49,"COLEC12"
"ENSG00000158352",757.962112509626,2.12276022439413,0.144093788805268,14.7317954645699,4.02858600510102e-49,3.46206609813369e-47,"SHROOM4"
"ENSG00000158467",2412.68193857012,2.0089601865593,0.11409565825384,17.6076830381202,2.1507010337751e-69,4.63178084081084e-67,"AHCYL2"
"ENSG00000158859",1923.5797191543,2.04226472506274,0.156974476204045,13.0101706624462,1.07102629536222e-38,5.06470767978828e-37,"ADAMTS4"
"ENSG00000159231",1252.90064534196,-2.10298665904644,0.200143080271963,-10.5074162753407,7.98512422002699e-26,1.38981592437179e-24,"CBR3"
"ENSG00000159307",229.527245470361,2.7491204655735,0.261110655664454,10.528564828493,6.37997488991102e-26,1.12467506072149e-24,"SCUBE1"
"ENSG00000159450",499.520979671479,-2.27415386975363,0.290857921075854,-7.8187792216274,5.33380633954312e-15,3.2539859494653e-14,"TCHH"
"ENSG00000159527",410.487653307722,-2.0812090284622,0.296449055972116,-7.02046097477861,2.2113742330073e-12,1.04323870190038e-11,"PGLYRP3"
"ENSG00000159708",105.31530762509,3.57566863921755,0.185480022060875,19.2779179099084,8.23240898485401e-83,3.2700957912059e-80,"LRRC36"
"ENSG00000160111",664.032109706288,2.65109581506588,0.182906333390585,14.4942811214997,1.31673685700942e-47,1.06500775199291e-45,"CPAMD8"
"ENSG00000160593",883.502536970606,2.04753161268382,0.147486749831743,13.8828173718635,8.05158397310573e-44,5.2912523352671e-42,"AMICA1"
"ENSG00000160801",101.943520179698,2.43914068974109,0.147699000202245,16.5142667614619,2.89659988376344e-61,4.50232373237143e-59,"PTH1R"
"ENSG00000161055",2164.97466056018,2.57440777711664,0.317002043764079,8.12110782172932,4.61947398382898e-16,3.1089268622343e-15,"SCGB3A1"
"ENSG00000162367",150.882059464133,2.08252970911586,0.175553959551792,11.8626188462668,1.85093756569741e-32,5.56995100788574e-31,"TAL1"
"ENSG00000162551",3650.33830432384,2.1949174411377,0.193105463030294,11.3664181566597,6.14581580043985e-30,1.53860584639863e-28,"ALPL"
"ENSG00000162687",91.5092239369373,2.1623671056983,0.187312840225513,11.544147764216,7.90208152881136e-31,2.09569298705494e-29,"KCNT2"
"ENSG00000162896",6485.7728352436,2.6719698619772,0.270833981452076,9.86571126581471,5.86175173140515e-23,7.72705104711409e-22,"PIGR"
"ENSG00000163072",258.330134551125,2.49465611898582,0.12397924393444,20.1215626085362,4.77779570016708e-90,2.75493864969311e-87,"NOSTRIN"
"ENSG00000163075",204.001902799728,2.48415585150776,0.231325176162492,10.738804537915,6.69050901730235e-27,1.29729508811773e-25,"PCDP1"
"ENSG00000163145",107.776641164721,3.17407545989271,0.182507432320413,17.3914860317593,9.57199556998073e-68,1.90110467570451e-65,"C1QTNF7"
"ENSG00000163209",8219.38641830126,-3.24954466690639,0.36908800231665,-8.80425439599774,1.31725307337902e-18,1.13419550513728e-17,"SPRR3"
"ENSG00000163216",4242.7010554834,-2.19667883088142,0.337126051345044,-6.51589760600595,7.22562541931473e-11,2.92477478193503e-10,"SPRR2D"
"ENSG00000163239",64.9257667232906,2.5472320828659,0.197401635642529,12.9038043407028,4.28413501732787e-38,1.92893988500594e-36,"TDRD10"
"ENSG00000163431",700.323658525618,2.03993794449312,0.154593002932905,13.1955386452935,9.30871098984848e-40,4.75409168410119e-38,"LMOD1"
"ENSG00000163513",5446.98374217396,2.14238745723153,0.119297570062969,17.958349496144,4.12903942146645e-72,1.02509138414879e-69,"TGFBR2"
"ENSG00000163734",336.543127256918,2.14015804119529,0.20754329928481,10.311862867027,6.22821830874014e-25,9.94900824564164e-24,"CXCL3"
"ENSG00000163815",450.714296164055,3.85064428300952,0.170028262256413,22.6470836783741,1.49056192469861e-113,4.4406324006646e-110,"CLEC3B"
"ENSG00000163817",115.643938556347,2.34990274537715,0.238597906515581,9.84879867428215,6.93681227183915e-23,9.05737906202518e-22,"SLC6A20"
"ENSG00000164023",1743.22974902788,2.5285517534742,0.137546726380149,18.3832201610225,1.7901923522946e-75,5.16124004794614e-73,"SGMS2"
"ENSG00000164035",474.638484000957,2.77098112788888,0.152290867177802,18.1953204367384,5.62094698757308e-74,1.47756510886572e-71,"EMCN"
"ENSG00000164161",650.45040274431,3.90173024738573,0.264170503567875,14.7697422486202,2.29589282125639e-49,2.03163783069099e-47,"HHIP"
"ENSG00000164220",719.142521829676,-2.31214123633673,0.289999671924213,-7.9729098346738,1.54981248957724e-15,9.92224149398033e-15,"F2RL2"
"ENSG00000164265",3982.32649398039,2.06558970606488,0.313830270279519,6.58186893260845,4.645710481803e-11,1.91746608911317e-10,"SCGB3A2"
"ENSG00000164736",108.004261361942,2.78883337365069,0.141798311572698,19.6676063538379,4.08619879328394e-86,1.87284111358847e-83,"SOX17"
"ENSG00000164741",2090.87098547959,3.29378326451886,0.138353101275772,23.8070793798366,2.82099973077757e-125,2.52126850938245e-121,"DLC1"
"ENSG00000164825",886.672379387241,-2.26375763234024,0.305247786695484,-7.41613119245505,1.20591051108007e-13,6.48875688908976e-13,"DEFB1"
"ENSG00000164879",104.857756097045,2.65863310404521,0.223714373286603,11.8840513686584,1.43252186053533e-32,4.36223650035246e-31,"CA3"
"ENSG00000164935",75.3388094850975,2.03779737408055,0.21026923871887,9.69137181689754,3.28091830228992e-22,4.04458032092637e-21,"DCSTAMP"
"ENSG00000165072",416.312801803176,2.91146941614094,0.2323756489658,12.5291502319567,5.17137921115853e-36,2.06797323041295e-34,"MAMDC2"
"ENSG00000165084",73.5815050189487,2.13027339871423,0.192908976035166,11.0428941280881,2.37265607734642e-28,5.2038315806831e-27,"C8orf34"
"ENSG00000165140",2281.03867462793,2.57616700643542,0.181310684734815,14.2085780008129,8.10547046323157e-46,5.88964571261237e-44,"FBP1"
"ENSG00000165197",247.034768705196,4.24746360865328,0.209037135390732,20.3191820473139,8.7014068331934e-92,5.36336714287352e-89,"FIGF"
"ENSG00000165495",179.004972971883,2.16399814350168,0.1617863562313,13.3756528913223,8.39136155953817e-41,4.62949345298595e-39,"PKNOX2"
"ENSG00000165757",1742.6327915387,2.22594590455879,0.127707357731235,17.4300521450251,4.88014689276496e-68,9.91279837592882e-66,"KIAA1462"
"ENSG00000165810",479.48389280571,2.32089684892376,0.231122220402312,10.0418594321386,9.97753395206042e-24,1.41546364597683e-22,"BTNL9"
"ENSG00000166292",512.74681763915,4.30444761814242,0.250080856097655,17.2122236196343,2.15014789015589e-66,4.04567300384595e-64,"TMEM100"
"ENSG00000166482",4510.96150071335,2.79718423928982,0.185588129903137,15.0719997057449,2.47506700692229e-51,2.41758594255387e-49,"MFAP4"
"ENSG00000166510",234.394396831815,2.0503139326053,0.179435088296443,11.4264938483938,3.08307748925542e-30,7.90674463707899e-29,"CCDC68"
"ENSG00000166592",878.49091225096,2.69918001274398,0.213079982417519,12.6674499505781,8.95793357183695e-37,3.75875733794802e-35,"RRAD"
"ENSG00000166927",1486.00167173609,2.20414903328767,0.157656226817891,13.9807293233885,2.0438276623687e-44,1.38910340170496e-42,"MS4A7"
"ENSG00000166928",87.8665239218342,2.06072347290513,0.147356054709016,13.9846542239098,1.93414580418612e-44,1.31957466602393e-42,"MS4A14"
"ENSG00000167165",1137.90327896833,-2.8004978866272,0.247911997098176,-11.2963386984381,1.36803450870725e-29,3.35440560262581e-28,"UGT1A6"
"ENSG00000167261",223.093187112438,2.26459415991195,0.145298949865634,15.5857572405454,9.09788310272511e-55,1.02279660667428e-52,"DPEP2"
"ENSG00000167588",267.663824454102,4.44211101644041,0.192763491923131,23.0443585147949,1.67554679044982e-117,7.48759971982262e-114,"GPD1"
"ENSG00000167759",538.457212075184,-2.15869482122822,0.324344463877435,-6.65556240862479,2.82218768664816e-11,1.19118311449435e-10,"KLK13"
"ENSG00000167850",157.078883470742,2.17997225181027,0.147766372990937,14.7528304829136,2.95026977312055e-49,2.58510157816323e-47,"CD300C"
"ENSG00000167874",98.553280007928,2.09068922847517,0.135888037663914,15.3853809681613,2.05165374506473e-53,2.19600662832527e-51,"TMEM88"
"ENSG00000167972",7206.36752456629,3.37445525770774,0.216131212836634,15.6129936690745,5.93839297875947e-55,6.89277756463152e-53,"ABCA3"
"ENSG00000168309",1174.6850880695,4.82513102659317,0.210552924304263,22.9164759527183,3.18321941649358e-116,1.13800094139646e-112,"FAM107A"
"ENSG00000168329",139.243244155134,2.22919483787016,0.184250272200196,12.0987329421584,1.07253814851544e-33,3.5634980306159e-32,"CX3CR1"
"ENSG00000168477",841.715421809859,3.76138868933679,0.188562135508495,19.9477412535315,1.56814412844019e-88,8.49411402905102e-86,"TNXB"
"ENSG00000168481",660.080570824976,2.18613090708882,0.279824079431015,7.81251889234846,5.6056238300859e-15,3.41282445377335e-14,"LGI3"
"ENSG00000168484",79177.9463559812,5.7584907523046,0.392818328100799,14.6594248291463,1.1726205909116e-48,9.93393036139564e-47,"SFTPC"
"ENSG00000168497",2265.93049730522,2.52291225735903,0.191750264330521,13.1572817704714,1.54546483162287e-39,7.80372425572283e-38,"SDPR"
"ENSG00000168874",429.632759494508,3.03491831882684,0.200833991341518,15.111576972376,1.35849278333384e-51,1.33423398363145e-49,"ATOH8"
"ENSG00000168878",113201.712648802,3.05777509065629,0.304624472894853,10.037851068229,1.03913220997942e-23,1.47299668940381e-22,"SFTPB"
"ENSG00000169031",343.295084828791,2.94332739306969,0.202977300695453,14.5007711846846,1.19796374008124e-47,9.82275314401476e-46,"COL4A3"
"ENSG00000169291",436.901575727555,2.79749360223141,0.151136459993932,18.5097203040467,1.72393429025161e-76,5.40619744530658e-74,"SHE"
"ENSG00000169418",541.90725311011,3.1270452814209,0.153186366339897,20.4133393599954,1.27284068126035e-92,9.06568267181683e-90,"NPR1"
"ENSG00000169442",1732.08379029518,2.23809663184158,0.169966499511542,13.167869187596,1.34335702092002e-39,6.80240984389389e-38,"CD52"
"ENSG00000169469",9067.78214565111,-2.32919580890155,0.311824883958367,-7.46956361960044,8.04612010708542e-14,4.41314504185799e-13,"SPRR1B"
"ENSG00000169474",3739.24760840457,-2.97205359064649,0.338109177164596,-8.79021863757235,1.49269189205973e-18,1.27786722081263e-17,"SPRR1A"
"ENSG00000169583",578.085040969237,2.00908196532109,0.194103477157512,10.3505717400969,4.15994088694517e-25,6.76605490028616e-24,"CLIC3"
"ENSG00000169744",713.540927031555,2.36734303238519,0.120174836759939,19.699157462674,2.19238032684182e-86,1.03128416690257e-83,"LDB2"
"ENSG00000170271",783.843146159815,2.31158776707516,0.159701600580501,14.4744182818002,1.75806799085579e-47,1.39668734829099e-45,"FAXDC2"
"ENSG00000170323",1191.75623506824,2.00097665615746,0.35666403217189,5.61025636359406,2.02027109844903e-08,6.26189455258825e-08,"FABP4"
"ENSG00000170465",4632.7006160221,-2.33137054561031,0.322892413531659,-7.22027043036031,5.18842901844555e-13,2.61543058952945e-12,"KRT6C"
"ENSG00000170484",97.8898722343135,-2.25634034379874,0.250942652922233,-8.99145807826452,2.4397194757079e-19,2.2631025235225e-18,"KRT74"
"ENSG00000170835",1167.60543469321,-2.95226462670656,0.285996188968972,-10.3227411433334,5.56123614153271e-25,8.93145516890361e-24,"CEL"
"ENSG00000170909",483.001629292756,2.2501364533372,0.141116044113172,15.9452914619166,3.07203530640652e-57,4.06760230385308e-55,"OSCAR"
"ENSG00000170989",1174.37601759297,2.72320505808293,0.139365534813129,19.5400179946527,5.01645351154788e-85,2.1870513785102e-82,"S1PR1"
"ENSG00000171049",215.148909077854,2.67811961085785,0.221524077780039,12.0895192870053,1.19986709863716e-33,3.95318617055256e-32,"FPR2"
"ENSG00000171115",666.56040962283,2.2933485704201,0.133850987841688,17.133594659253,8.33424350654476e-66,1.53582064618028e-63,"GIMAP8"
"ENSG00000171303",487.4890264078,2.65257889948879,0.245165248444132,10.819555040213,2.78124350121077e-27,5.54851870358732e-26,"KCNK3"
"ENSG00000171346",50700.2270760706,-2.05843668238921,0.256367189509369,-8.02925166176142,9.80690059809653e-16,6.40710336955319e-15,"KRT15"
"ENSG00000171401",39870.5389049568,-3.30874962527317,0.336594108465269,-9.83008775869463,8.35459394952495e-23,1.08137847101925e-21,"KRT13"
"ENSG00000171476",3897.93478921555,2.27054606354902,0.191250204019285,11.8721236151992,1.6521967323513e-32,5.01409449758565e-31,"HOPX"
"ENSG00000171557",3235.13240848227,2.96373103279275,0.391544651193372,7.56933091477491,3.75151402735883e-14,2.12815973465691e-13,"FGG"
"ENSG00000171596",46.701964679604,2.48599168712792,0.172017466205727,14.4519724767644,2.43608189542185e-47,1.92676831330378e-45,"NMUR1"
"ENSG00000171658",4274.28397605538,-3.27552853098299,0.319300616410389,-10.2584472520186,1.08436300987315e-24,1.68841365866573e-23,"RP11-443P15.2"
"ENSG00000171777",137.372715760487,2.08942011762244,0.132558217289762,15.7622828696853,5.65527113259012e-56,6.87673275476519e-54,"RASGRP4"
"ENSG00000171885",2927.7505668845,3.8174620272484,0.296613574687265,12.8701527948387,6.6270924463144e-38,2.95409669520873e-36,"AQP4"
"ENSG00000171903",5909.18857710396,-2.98379282820799,0.328771718822697,-9.0755763266156,1.13077466301133e-19,1.08669876888858e-18,"CYP4F11"
"ENSG00000172264",557.877315308684,2.36509688562193,0.199331017820154,11.8651723724997,1.7953235463011e-32,5.41170461890929e-31,"MACROD2"
"ENSG00000172602",918.43676589416,3.18172810165355,0.212007055553973,15.0076519545056,6.54229431794243e-51,6.28728553404414e-49,"RND1"
"ENSG00000173114",78.8097902989672,2.69780592897583,0.207616110428551,12.9942032119143,1.31975097374972e-38,6.20803911994112e-37,"LRRN3"
"ENSG00000173253",852.235967746381,-2.25781790264037,0.267889553031725,-8.42816704529344,3.51121594057658e-17,2.6415397701097e-16,"DMRT2"
"ENSG00000173376",1263.72615503304,3.65693350532956,0.226140058008493,16.1711000586735,8.06454052335529e-59,1.1440766813887e-56,"NDNF"
"ENSG00000173391",1553.91387701829,2.8700659249423,0.200328870423762,14.3267713678571,1.48882930002915e-46,1.1256798633885e-44,"OLR1"
"ENSG00000173467",773.203851079985,2.51525162390084,0.263154287540044,9.55808718684888,1.19953153787756e-21,1.39050753823355e-20,"AGR3"
"ENSG00000173641",149.598567570734,2.19876665470216,0.167767108406597,13.1060651613144,3.03964513434103e-39,1.50508744532814e-37,"HSPB7"
"ENSG00000173805",1099.82937753527,-2.82149725527449,0.232127017266307,-12.1549713967053,5.39806800965672e-34,1.83441949947935e-32,"HAP1"
"ENSG00000174175",389.29333957075,2.18813431363135,0.177952987624445,12.2961369901203,9.50104024077355e-35,3.45185151024039e-33,"SELP"
"ENSG00000174226",323.291861824439,-3.19203832250555,0.290459042474762,-10.989633152092,4.28664842750864e-28,9.13275812177794e-27,"SNX31"
"ENSG00000174469",2780.76122179505,-2.01871614968068,0.283556421475885,-7.11927502531401,1.08496224437376e-12,5.29015278728339e-12,"CNTNAP2"
"ENSG00000174502",464.05811555868,2.63170004487235,0.235582310810778,11.1710426636665,5.65135589723417e-29,1.30683035786625e-27,"SLC26A9"
"ENSG00000174640",2364.71173278782,2.23434625988264,0.182821175136009,12.2214850562054,2.3868424656252e-34,8.36564883785304e-33,"SLCO2A1"
"ENSG00000175084",558.963140453336,3.54606565777729,0.233797938848427,15.1672237798308,5.8290695815101e-52,5.9539782153996e-50,"DES"
"ENSG00000175318",452.116835554719,2.13480949251783,0.160168363609789,13.3285340775459,1.57971259871115e-40,8.50522972950658e-39,"GRAMD2"
"ENSG00000175445",1278.34553371446,3.08650322607794,0.195652087063517,15.7754679359793,4.589838486684e-56,5.65816296203286e-54,"LPL"
"ENSG00000175556",127.764899768538,2.46756803577117,0.179877459776317,13.7180502706657,7.9165730503856e-43,4.89649630711566e-41,"LONRF3"
"ENSG00000175899",36880.9362360081,2.84257271985537,0.145998495080292,19.4698768524436,1.97746322225858e-84,8.41598930901718e-82,"A2M"
"ENSG00000176153",16000.2779144941,-3.27566722089938,0.260662239751591,-12.5667117109907,3.21833455442759e-36,1.30448367710642e-34,"GPX2"
"ENSG00000176435",980.074495082923,2.23847841264364,0.117533180460796,19.0455019073555,7.15964686665434e-81,2.61180995390707e-78,"CLEC14A"
"ENSG00000176771",464.008806839756,2.03255392302087,0.191308596647821,10.6244777215244,2.29292021912267e-26,4.25606946176715e-25,"NCKAP5"
"ENSG00000177272",114.077003612259,2.09022676671682,0.199678455575217,10.4679634099506,1.21222923260017e-25,2.08552430536363e-24,"KCNA3"
"ENSG00000178363",16763.7223636008,-2.07849708758834,0.277981480312612,-7.4771063354685,7.59769376374301e-14,4.18259242460445e-13,"CALML3"
"ENSG00000178919",3933.66083186576,-2.13038383925394,0.26781401015945,-7.9547139374283,1.79545868910942e-15,1.14375709436318e-14,"FOXE1"
"ENSG00000179066",110.351101733113,-2.59895006660097,0.250385735029679,-10.3797848798891,3.0646496195756e-25,5.06758667436761e-24,"AC020907.1"
"ENSG00000179178",1116.08296395171,2.44485903900449,0.192086536789356,12.7279042033307,4.13797791801521e-37,1.77803738664716e-35,"TMEM125"
"ENSG00000179477",142.902513783758,-2.37715251440553,0.260775233292176,-9.1157142662476,7.81539449696701e-20,7.61723972918677e-19,"ALOX12B"
"ENSG00000179593",1156.15115641396,2.45801415219433,0.21941545451717,11.2025570742191,3.96131605668472e-29,9.29245728520202e-28,"ALOX15B"
"ENSG00000179776",2047.61396998943,2.61194049650288,0.124187529509619,21.0322284919967,3.32651811502455e-98,3.71634445662899e-95,"CDH5"
"ENSG00000179820",7099.40307259316,2.25035000534233,0.144523818903525,15.5707898007076,1.14978684016791e-54,1.28452748550008e-52,"MYADM"
"ENSG00000180438",302.999077962381,-2.17221087186006,0.208261461957101,-10.4302104261013,1.80488146429331e-25,3.04936258735756e-24,"TPRXL"
"ENSG00000180638",283.300108081361,-2.46955174001694,0.258843802370544,-9.54070260674693,1.41867864645355e-21,1.6371130281057e-20,"SLC47A2"
"ENSG00000181409",347.224639343134,2.07532540070276,0.149103919805191,13.9186508538088,4.88029337826528e-44,3.25027731450727e-42,"AATK"
"ENSG00000181449",10541.552814375,-2.36889557990538,0.228900451467926,-10.3490210032954,4.22786793531117e-25,6.85781663735818e-24,"SOX2"
"ENSG00000181617",1646.02527984174,-2.54143356644672,0.399540574744614,-6.36088979966854,2.00588322738785e-10,7.75079176168567e-10,"FDCSP"
"ENSG00000182010",1179.19292715165,2.96708733613465,0.14419435773152,20.5770002572443,4.41150393728399e-94,3.2856513699563e-91,"RTKN2"
"ENSG00000182040",370.434078535928,-2.19002597982617,0.242406061240821,-9.03453473323204,1.64701563607731e-19,1.55522474880517e-18,"USH1G"
"ENSG00000182575",122.077443814634,2.04579911506738,0.185932504365092,11.0029127077765,3.69984567910510e-28,7.92032832503037e-27,"NXPH3"
"ENSG00000182795",2954.96442184933,2.02551432533807,0.165165346752888,12.2635550686582,1.42124945900102e-34,5.09114911415697e-33,"C1orf116"
"ENSG00000183019",585.886323761327,4.60658685550521,0.226369864880808,20.3498237626759,4.65946663826096e-92,2.97457021996124e-89,"C19orf59"
"ENSG00000183287",280.307250590646,2.69622132192625,0.224038045076586,12.0346583144151,2.33599160155185e-33,7.48312721823287e-32,"CCBE1"
"ENSG00000183347",4396.47876739604,-2.51993777590836,0.244871590282374,-10.2908539655519,7.74860803610942e-25,1.2300743218957e-23,"GBP6"
"ENSG00000183760",404.656064336065,-2.60059633300909,0.29082011170719,-8.94228503573192,3.81204833736943e-19,3.4641771240711e-18,"PAPL"
"ENSG00000183807",104.193606280457,2.23973702169023,0.157363053384038,14.2329280827073,5.72342233074768e-46,4.17576221069856e-44,"FAM162B"
"ENSG00000184012",1825.20809602914,2.15652620383488,0.220529028087937,9.77887683327999,1.38741581332082e-22,1.7563780214667e-21,"TMPRSS2"
"ENSG00000184113",1179.32368169298,2.18143046989377,0.161948337924854,13.4699157635442,2.35134107078108e-41,1.3385420904526e-39,"CLDN5"
"ENSG00000184226",183.150161086078,2.01244745887069,0.247787491004645,8.12166687959628,4.59824000998154e-16,3.09813570216434e-15,"PCDH9"
"ENSG00000184347",1582.58527693699,2.52959311798585,0.178490895756891,14.1721128534826,1.36335960106534e-45,9.7871698269249e-44,"SLIT3"
"ENSG00000184454",220.039564703757,2.02354269172753,0.184928507220206,10.9422972268844,7.23432408870829e-28,1.52133580100777e-26,"NCMAP"
"ENSG00000185303",104031.904308515,3.87480060831579,0.320821887373032,12.0777314791195,1.38487910511045e-33,4.50905537410733e-32,"SFTPA2"
"ENSG00000185483",276.621450118009,2.36600965619047,0.183952377610394,12.8620770599748,7.35727637443338e-38,3.27142575106957e-36,"ROR1"
"ENSG00000186188",80.2405515874204,2.72303559227291,0.207391690057234,13.1299165917469,2.21900800070332e-39,1.11105792752302e-37,"FFAR4"
"ENSG00000186417",264.484140086292,2.13122075537253,0.164417315571957,12.962264637144,2.00247096847444e-38,9.22530117563931e-37,"GLDN"
"ENSG00000186529",5013.46787991749,-3.23275811105959,0.337676622753674,-9.57353246634961,1.03314067183121e-21,1.20939027563739e-20,"CYP4F3"
"ENSG00000186642",270.580914822146,2.03694492092343,0.145954474244179,13.9560293130559,2.89097573972251e-44,1.95743149043711e-42,"PDE2A"
