"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","SYMBOL"
"ENSG00000081041",1632.76390770276,-2.51886831158562,0.169651706782659,-14.8472913084957,7.24368636560971e-50,3.32855768085536e-48,"CXCL2"
"ENSG00000081479",423.108111418863,-2.42120549142282,0.183299759404743,-13.2089943777644,7.78576164315565e-40,2.14769273721307e-38,"LRP2"
"ENSG00000085265",428.275729063834,-2.07463494690135,0.131028933659613,-15.8334109036623,1.83024758032732e-56,1.18966092721276e-54,"FCN1"
"ENSG00000096088",2010.95937832435,-3.38141923110906,0.248123638199381,-13.6279608651873,2.73105086408261e-42,8.53453395025815e-41,"PGC"
"ENSG00000099994",3121.06096817432,-3.05336558979655,0.158552042133005,-19.2578130733577,1.21398551973194e-82,8.037033764892e-80,"SUSD2"
"ENSG00000101307",262.444096374604,-2.09957074965474,0.129726303284688,-16.1846186663253,6.4749782450528e-59,4.863035131526e-57,"SIRPB1"
"ENSG00000101916",321.039067472016,-2.00865548144379,0.123615431595039,-16.2492292064643,2.26190329227454e-59,1.72784279270972e-57,"TLR8"
"ENSG00000101938",692.639844764082,-2.03987774077145,0.173231704452979,-11.7754296028713,5.22502253940536e-32,9.53033447876233e-31,"CHRDL1"
"ENSG00000106809",208.777724676277,-2.54381363436425,0.174105408616595,-14.6107674343771,2.39801444465912e-48,1.02058352853052e-46,"OGN"
"ENSG00000107317",2748.14814443525,-2.09606693959243,0.120526885899188,-17.3908661453813,9.67608785342652e-68,1.37269897126983e-65,"PTGDS"
"ENSG00000107742",4436.31560914797,-2.32280606227468,0.130343695584251,-17.8206245562008,4.88876414188374e-71,9.29645308895445e-69,"SPOCK2"
"ENSG00000108342",523.607898694233,-3.03225040180331,0.225746240547197,-13.4321191549117,3.9203008026589e-41,1.1563593539196e-39,"CSF3"
"ENSG00000108602",20270.8484150621,2.0849318925097,0.221243295727403,9.42370653833764,4.35439141764213e-21,4.20047202322467e-20,"ALDH3A1"
"ENSG00000110195",1282.99553907876,-2.68274265590254,0.1973925445233,-13.5909016340071,4.5345957619762e-42,1.40478161603682e-40,"FOLR1"
"ENSG00000111452",549.51937324482,-2.22325010154251,0.146479787934684,-15.1778626450078,4.95671650294008e-52,2.62134045828562e-50,"GPR133"
"ENSG00000112214",95.9553561846934,-2.44766390754548,0.136294387793341,-17.9586551374133,4.10636832848047e-72,8.43693492776878e-70,"FHL5"
"ENSG00000112782",1352.05973667748,-3.61448941416879,0.162995373360121,-22.1754111153999,5.93310286796269e-109,5.30271068824166e-105,"CLIC5"
"ENSG00000112936",3301.70943022663,-2.44476405316662,0.176117311531493,-13.8814522655795,8.20641995134167e-44,2.75732625244798e-42,"C7"
"ENSG00000114854",280.99892932349,-3.32626042466446,0.178043410342877,-18.6823001101739,6.89816739177513e-78,2.46609484255961e-75,"TNNC1"
"ENSG00000115602",302.251378285142,-2.75138427282022,0.166437207627659,-16.5310648504475,2.19236096775351e-61,1.91163181944361e-59,"IL1RL1"
"ENSG00000116690",208.316510655194,-2.88109983178977,0.171522924586137,-16.7971706332637,2.55966143672765e-63,2.47319396088331e-61,"PRG4"
"ENSG00000118526",250.036686802887,-2.87564824482601,0.143639999519519,-20.019829117552,3.69987880035186e-89,4.40902223708597e-86,"TCF21"
"ENSG00000119508",804.893188836166,-2.51289660500798,0.143764732008394,-17.4792285277676,2.06270878205368e-68,3.20616691123561e-66,"NR4A3"
"ENSG00000120156",540.972188751073,-2.20716078763622,0.117224100748777,-18.8285580656011,4.40594902013131e-79,1.83154276127552e-76,"TEK"
"ENSG00000122852",84825.6807402538,-3.11582016586831,0.245058738119596,-12.7145850410267,4.90707484328548e-37,1.15565168410709e-35,"SFTPA1"
"ENSG00000123838",2655.76686173339,-2.37028700186028,0.222186565006325,-10.6680032692022,1.43680738506782e-26,2.00491272506536e-25,"C4BPA"
"ENSG00000125740",6048.56018030946,-2.50728848136984,0.177729926932427,-14.1072948413641,3.42464841747762e-45,1.24675336990657e-43,"FOSB"
"ENSG00000125872",167.900692097262,-2.60676839577037,0.175962653469263,-14.8143276108627,1.18367778004498e-49,5.37011175591472e-48,"LRRN4"
"ENSG00000127954",2798.9176684093,-2.19085640240525,0.162494447284287,-13.4826539553829,1.97859547245133e-41,5.90440635560394e-40,"STEAP4"
"ENSG00000131400",13143.3249685894,-2.71590725392323,0.21109057157371,-12.8660756076208,6.98625747576333e-38,1.75146356773169e-36,"NAPSA"
"ENSG00000131471",2157.67458829434,-2.21724483155156,0.11938730332386,-18.571864593816,5.42846948237565e-77,1.7327480713833e-74,"AOC3"
"ENSG00000132465",22601.4580219533,-2.35481489714913,0.145618731953645,-16.1710987697568,8.0647092539076e-59,5.98160489268043e-57,"IGJ"
"ENSG00000133661",5142.8208554992,-2.71884892082461,0.204612115373364,-13.2878198139119,2.72399972835147e-40,7.75342279367557e-39,"SFTPD"
"ENSG00000133800",417.997207547787,-2.22977597034403,0.131234223537507,-16.9908116209241,9.60508613645518e-65,1.05982046104405e-62,"LYVE1"
"ENSG00000134020",633.680839784819,-2.88915359244453,0.224199961471761,-12.8865035189064,5.36202343342925e-38,1.35375944735237e-36,"PEBP4"
"ENSG00000134917",236.679085141344,-3.24782773781847,0.177691698925279,-18.2778810572586,1.24156751063666e-74,3.17043132180433e-72,"ADAMTS8"
"ENSG00000135063",395.614180968928,-2.09114859981858,0.157656514511325,-13.2639530075896,3.74616335298033e-40,1.05619353209027e-38,"FAM189A2"
"ENSG00000135917",169.31439938831,-2.03583164622162,0.143300575150954,-14.2067234836781,8.3229503254535e-46,3.10590265276579e-44,"SLC19A3"
"ENSG00000136160",802.402435626497,-2.43165502374851,0.129388431917359,-18.7934499840111,8.54400526439603e-79,3.39386875780176e-76,"EDNRB"
"ENSG00000136546",411.037169895615,-2.76355272682945,0.163069993057323,-16.9470340619809,2.02410563899201e-64,2.16652025730433e-62,"SCN7A"
"ENSG00000137441",1639.58313345096,3.52400602205155,0.273442176860919,12.8875730236889,5.28819321829946e-38,1.33890161157369e-36,"FGFBP2"
"ENSG00000138821",3810.940900877,-2.43738807029903,0.117525430296094,-20.7392397046178,1.53329893743749e-95,3.4259648133369e-92,"SLC39A8"
"ENSG00000141338",346.469514660268,-2.45251310920022,0.158972774681681,-15.4272523336843,1.07343875303459e-53,6.1107381243609e-52,"ABCA8"
"ENSG00000142748",951.055323938899,-3.39970383154847,0.168590477298687,-20.1654558787761,1.96923742988371e-90,2.51429421851223e-87,"FCN3"
"ENSG00000142973",2298.49403072673,-2.64784330997367,0.211789410872932,-12.502245976605,7.25715584234707e-36,1.60150198372783e-34,"CYP4B1"
"ENSG00000143416",2809.12531623818,-2.00098305187932,0.145771045278194,-13.7268896443775,7.00779352004949e-43,2.25295520091519e-41,"SELENBP1"
"ENSG00000144331",327.45358413638,-2.04195228215405,0.178292365516597,-11.4528307268657,2.27589858155035e-30,3.82706370133702e-29,"ZNF385B"
"ENSG00000153093",116.966704109292,-2.17254457857212,0.126912472359706,-17.1184481570457,1.08119343473634e-65,1.29706930509477e-63,"ACOXL"
"ENSG00000153446",1435.41865503859,-2.54845314725202,0.19996335019189,-12.7446011721971,3.34094979208317e-37,7.94141988477217e-36,"C16orf89"
"ENSG00000153789",124.364665683745,-2.01041581894554,0.178691641012294,-11.2507546942681,2.2961886399055e-29,3.70102542275119e-28,"FAM92B"
"ENSG00000154175",1272.15878350252,-2.25140098163379,0.12572300706254,-17.9076291144854,1.02822989072393e-71,2.04217881074336e-69,"ABI3BP"
"ENSG00000154330",253.916389773051,-2.00191421490345,0.144513515982366,-13.8527818750721,1.22379156867063e-43,4.07759851236605e-42,"PGM5"
"ENSG00000155659",2246.6732138107,-2.26151277759769,0.128061216998664,-17.6596227226334,8.58113111232183e-70,1.4892011517743e-67,"VSIG4"
"ENSG00000157765",21519.7424742022,-2.55360989024974,0.197949328002123,-12.9003210873358,4.48225670438123e-38,1.14131536454152e-36,"SLC34A2"
"ENSG00000159307",197.10314030692,-2.27308901391912,0.176671362194615,-12.8661996244483,6.97505252523375e-38,1.75111044787294e-36,"SCUBE1"
"ENSG00000159708",105.31530762509,-2.5676062259241,0.151838170315074,-16.9101499352644,3.7874316934912e-64,3.86859094406602e-62,"LRRC36"
"ENSG00000161055",2164.97466056018,-2.33089460890723,0.223296532565874,-10.4385615939629,1.65296282330212e-25,2.15512111353212e-24,"SCGB3A1"
"ENSG00000162896",6485.7728352436,-2.17092603313207,0.194127543256686,-11.1829882391369,4.93981221447004e-29,7.8418422143563e-28,"PIGR"
"ENSG00000163145",107.776641164721,-2.39193884366287,0.141828883522575,-16.8649627935775,8.14533899443928e-64,8.08877414031123e-62,"C1QTNF7"
"ENSG00000163815",450.714296164055,-2.94239072135519,0.140777445569167,-20.9010094582908,5.2424601028221e-97,1.33869963339921e-93,"CLEC3B"
"ENSG00000164035",474.638484000957,-2.04615772149631,0.118658769193105,-17.2440497690179,1.24035332824332e-66,1.58366541016781e-64,"EMCN"
"ENSG00000164161",650.45040274431,-3.2819815309228,0.193659421280128,-16.9471823742332,2.01900696263349e-64,2.16652025730433e-62,"HHIP"
"ENSG00000164741",2090.87098547959,-2.34944327710742,0.119960990892019,-19.5850606070954,2.07359687647424e-85,2.31659651043607e-82,"DLC1"
"ENSG00000164879",104.857756097045,-2.02878482766993,0.164123330099313,-12.3613433047104,4.23027926857053e-35,8.95927037034339e-34,"CA3"
"ENSG00000165197",247.034768705196,-3.08313316223861,0.174112561786608,-17.7077008723661,3.65708478173656e-70,6.67044800750418e-68,"FIGF"
"ENSG00000165376",178.019501783192,-2.1298706657252,0.176988284416548,-12.0339641278881,2.35572241871622e-33,4.57204541091775e-32,"CLDN2"
"ENSG00000166292",512.74681763915,-3.24632842761396,0.196354994531999,-16.5329557078566,2.12464728062037e-61,1.86167010495535e-59,"TMEM100"
"ENSG00000166482",4510.96150071335,-2.14937374057181,0.138130546727145,-15.5604519890705,1.35141176392341e-54,7.99883618547384e-53,"MFAP4"
"ENSG00000166592",878.49091225096,-2.1582514139747,0.154347898424653,-13.9830307765951,1.97878446990843e-44,6.93544556855162e-43,"RRAD"
"ENSG00000167588",267.663824454102,-3.40982317352776,0.162319166485412,-21.0069041589996,5.67137758240849e-98,1.6895979047592e-94,"GPD1"
"ENSG00000167972",7206.36752456629,-2.38016385493684,0.168222002611047,-14.1489449536522,1.89580173488573e-45,6.9727275742968e-44,"ABCA3"
"ENSG00000168309",1174.6850880695,-3.7849571922238,0.175061780524417,-21.6206940251923,1.14738945572843e-103,6.83652884038187e-100,"FAM107A"
"ENSG00000168477",841.715421809859,-2.73434979188853,0.154519051088791,-17.6958748621702,4.51168959912046e-70,8.14610622063416e-68,"TNXB"
"ENSG00000168484",79177.9463559812,-4.66825985276157,0.296438469395935,-15.7478206599645,7.10892904991213e-56,4.47436995659082e-54,"SFTPC"
"ENSG00000168874",429.632759494508,-2.18363288664608,0.15397869049455,-14.1813966571132,1.19445407554721e-45,4.42046927544647e-44,"ATOH8"
"ENSG00000168878",113201.712648802,-2.04989098506091,0.225546509504399,-9.0885511354851,1.00367572842449e-19,8.76438868861154e-19,"SFTPB"
"ENSG00000169031",343.295084828791,-2.16714546512082,0.153403522899478,-14.1270905919214,2.58609722466965e-45,9.47264096126436e-44,"COL4A3"
"ENSG00000169418",541.90725311011,-2.21779321909057,0.126391713061691,-17.5469828311298,6.27248698279557e-69,9.83514954539218e-67,"NPR1"
"ENSG00000169442",1732.08379029518,-2.21388869517635,0.108899103456025,-20.3297237986018,7.01964886683015e-92,9.65201719189145e-89,"CD52"
"ENSG00000170989",1174.37601759297,-2.06032833137756,0.108098700064022,-19.0596957239756,5.45913653913982e-81,3.1478085689395e-78,"S1PR1"
"ENSG00000171049",215.148909077854,-2.24286749259265,0.158087870395418,-14.1874736308526,1.09534187778207e-45,4.07052724851444e-44,"FPR2"
"ENSG00000171557",2341.73488891432,-2.49910687441035,0.265800615036829,-9.40218619909542,5.34409381945767e-21,5.1165333167009e-20,"FGG"
"ENSG00000171658",4274.28397605538,2.49816826338387,0.222911112303418,11.2070153774275,3.76681636962042e-29,6.01177166133616e-28,"RP11-443P15.2"
"ENSG00000171885",2927.7505668845,-2.86567309055473,0.22283037411617,-12.8603342426771,7.52505753695906e-38,1.87863692001597e-36,"AQP4"
"ENSG00000172602",918.43676589416,-2.39648323697274,0.160119175011557,-14.966872248747,1.20873724659102e-50,5.83950764400391e-49,"RND1"
"ENSG00000173376",1263.72615503304,-2.73539812873037,0.174363637787085,-15.6878932066705,1.83030037909433e-55,1.13599372487192e-53,"NDNF"
"ENSG00000173391",1553.91387701829,-2.3756616172405,0.144302738015564,-16.4630390934389,6.76185481999187e-61,5.648044621839e-59,"OLR1"
"ENSG00000173467",773.203851079985,-2.01327309933412,0.188826913371837,-10.6620029072317,1.53260756402433e-26,2.13359503169275e-25,"AGR3"
"ENSG00000175084",558.963140453336,-2.72809510176035,0.176632848980006,-15.4450042419298,8.15222646707669e-54,4.68556424755613e-52,"DES"
"ENSG00000175294",47.7156127484413,-2.06753222901202,0.122530917332969,-16.8735554586084,7.04267534412651e-64,7.07234953799222e-62,"CATSPER1"
"ENSG00000175445",1278.34553371446,-2.15399821316129,0.152612371341196,-14.1141782558741,3.10615532995151e-45,1.13311278618129e-43,"LPL"
"ENSG00000175899",36880.9362360081,-2.14385371966452,0.113788201746667,-18.8407382026961,3.50049360700966e-79,1.48979341012613e-76,"A2M"
"ENSG00000177272",114.077003612259,-2.21345925123362,0.129383357354046,-17.1077586522715,1.29902827941612e-65,1.53775698639491e-63,"KCNA3"
"ENSG00000183019",585.886323761327,-3.66825492700586,0.180349572897815,-20.3396928978827,5.72880274614233e-92,8.53352909060785e-89,"C19orf59"
"ENSG00000183287",280.307250590646,-2.05201138144168,0.164234040512546,-12.4944340103776,8.00640532662244e-36,1.76249378341596e-34,"CCBE1"
"ENSG00000185303",104031.904308515,-2.79324047923287,0.245069076867151,-11.3977679882764,4.28976282119226e-30,7.14627310613342e-29,"SFTPA2"
"ENSG00000185483",276.621450118009,-2.06750471104648,0.127954691838661,-16.15810003789,9.95838651060539e-59,7.34152243832882e-57,"ROR1"
"ENSG00000186188",80.2405515874204,-2.10153390364047,0.153052522654886,-13.7308021271833,6.63943573619558e-43,2.13837682494587e-41,"FFAR4"
"ENSG00000187908",5250.98130455591,-2.15646124634916,0.229085095714265,-9.41336336013271,4.80509660140225e-21,4.61036509662186e-20,"DMBT1"
"ENSG00000188257",234.55203214776,-2.20768902271593,0.18726923684173,-11.7888504270552,4.45581439648331e-32,8.16062319028065e-31,"PLA2G2A"
"ENSG00000188536",420.90191364311,-2.28403862843264,0.177242438766622,-12.8865222365851,5.36072254389382e-38,1.35375944735237e-36,"HBA2"
"ENSG00000188906",2788.84227881094,-2.30261153836732,0.156027316508975,-14.7577462067988,2.742948766138e-49,1.21361903947319e-47,"LRRK2"
"ENSG00000196260",935.949118153534,-3.03004821999807,0.226228909249307,-13.3937268674134,6.5794591747368e-41,1.91543701544658e-39,"SFTA2"
"ENSG00000196616",1823.15176251508,-3.56804511278814,0.210856789333296,-16.9216515345315,3.1156972625055e-64,3.23797026553988e-62,"ADH1B"
"ENSG00000197415",422.910140199555,-2.83699262456324,0.165313834334648,-17.1612535392547,5.17837856929921e-66,6.47297321162401e-64,"VEPH1"
"ENSG00000197471",894.876111895226,-2.03820563403355,0.112333370569732,-18.1442577899709,1.4254764620792e-73,3.18504896995822e-71,"SPN"
"ENSG00000204305",6276.37284257876,-4.31840089486924,0.191826111870312,-22.5120597647769,3.16232314042266e-112,5.6526526135055e-108,"AGER"
"ENSG00000206384",414.622126773989,-2.27489011057036,0.155212327804809,-14.6566329024535,1.22183514433751e-48,5.26272366386336e-47,"COL6A6"
"ENSG00000211599",249.700591604448,-2.1490393228739,0.210923041238138,-10.1887366608164,2.22638535742538e-24,2.66912396136677e-23,"IGKV5-2"
"ENSG00000211625",743.262057994709,-2.21374380664927,0.183736638902726,-12.0484614275614,1.97603924251368e-33,3.85187584077777e-32,"IGKV3D-20"
"ENSG00000211638",1557.39206622933,-2.12102631615113,0.204329123951495,-10.3804405125068,3.04367499380744e-25,3.87504918193077e-24,"IGLV8-61"
"ENSG00000211640",3921.08713289215,-2.24181339126404,0.168077630622975,-13.3379640286148,1.3920974069039e-40,4.0199904924729e-39,"IGLV6-57"
"ENSG00000211650",717.375936250499,-2.45980947591451,0.19851517255385,-12.3910401621682,2.92228209127717e-35,6.25578351875202e-34,"IGLV5-45"
"ENSG00000211655",583.242274058508,-2.07432353615239,0.191153395514614,-10.8516175219802,1.95926955102343e-27,2.856602220599e-26,"IGLV1-36"
"ENSG00000211662",12482.1003806046,-2.1539775283684,0.169095332370516,-12.7382435586612,3.62463350405184e-37,8.59288115184702e-36,"IGLV3-21"
"ENSG00000211663",6313.88094133827,-2.14720980825103,0.165827430079996,-12.9484597766196,2.39715377595235e-38,6.16534154606449e-37,"IGLV3-19"
"ENSG00000211666",8002.77362664751,-2.10926013171882,0.159560453353241,-13.2191911428658,6.79911578784417e-40,1.88133428340115e-38,"IGLV2-14"
"ENSG00000211668",4302.63506623346,-2.07860986189491,0.170060947287718,-12.2227348197597,2.35042384591261e-34,4.82917543053883e-33,"IGLV2-11"
"ENSG00000211669",2721.82763766289,-2.16435652695117,0.185472083345113,-11.6694463550285,1.82607735238293e-31,3.21587514028028e-30,"IGLV3-10"
"ENSG00000211670",1414.36881098909,-2.32821921513854,0.193384468336631,-12.0393288828435,2.20744122873831e-33,4.29358128005411e-32,"IGLV3-9"
"ENSG00000211673",3315.55526950674,-2.0670958190376,0.163389505750797,-12.6513377315086,1.09985983038432e-36,2.53350444176801e-35,"IGLV3-1"
"ENSG00000211942",519.650952372099,-2.08805065217178,0.18948253558797,-11.01975253652,3.06901628297606e-28,4.63724987812317e-27,"IGHV3-13"
"ENSG00000211967",914.055079210509,-2.11875409606769,0.175242648642441,-12.0904021508527,1.18704253899498e-33,2.33425581788066e-32,"IGHV3-53"
"ENSG00000211968",452.982300314325,-2.19322089050306,0.201936462070656,-10.8609454083417,1.76908125721259e-27,2.5898712098833e-26,"IGHV1-58"
"ENSG00000211972",351.706630715989,-2.05881342557691,0.172521048852686,-11.9336941159853,7.89887718081377e-33,1.49409978420155e-31,"IGHV3-66"
"ENSG00000213088",667.403798811655,-2.23276059550797,0.159892320244569,-13.9641515745896,2.57959025099371e-44,8.95343218184712e-43,"DARC"
"ENSG00000214491",145.709404628614,-2.15139397543969,0.157657289813886,-13.646016482837,2.13219521509308e-42,6.7100333573572e-41,"SEC14L6"
"ENSG00000225342",152.364614790993,-2.3557915824935,0.160188281902512,-14.7063914695533,5.86527617008017e-49,2.5633694753101e-47,"AC079630.4"
"ENSG00000225383",307.446899256744,-3.09435296725503,0.178403666973951,-17.344671327338,2.16412462321966e-67,2.93058542727663e-65,"SFTA1P"
"ENSG00000225698",475.660280909826,-2.05346462361748,0.179549164387838,-11.4367818453438,2.73856194057031e-30,4.5921008149807e-29,"IGHV3-72"
"ENSG00000229415",773.71116156724,-2.30425360907066,0.234362231025005,-9.83201772313224,8.19599428243168e-23,8.92769029850496e-22,"SFTA3"
"ENSG00000231292",296.339658798564,-2.25921593994373,0.171312330641803,-13.1877018512318,1.03286137003625e-39,2.83165597996903e-38,"IGKV1OR2-108"
"ENSG00000239855",1808.74504942865,-2.62573479459154,0.176127989612034,-14.9081063173172,2.91914661405948e-50,1.37677429357027e-48,"IGKV1-6"
"ENSG00000239998",148.931307867489,-2.01770285528334,0.114945345791626,-17.5535846309171,5.58416941032317e-69,8.91223466156489e-67,"LILRA2"
"ENSG00000240583",10649.8825907473,-2.46844781353259,0.13342551786181,-18.5005676057348,2.04310929595064e-76,6.29665149398582e-74,"AQP1"
"ENSG00000241244",275.004560823134,-2.08655253704331,0.19941546369127,-10.4633437067532,1.27283019276427e-25,1.67539320292057e-24,"IGKV1D-16"
"ENSG00000241294",1100.18331383326,-2.17196624024193,0.184346792140379,-11.7819584220808,4.83563074399712e-32,8.83812878823605e-31,"IGKV2-24"
"ENSG00000241644",1033.34589625036,-3.1842636931061,0.14968838971156,-21.272616394912,2.03601695173806e-100,7.27876060246356e-97,"INMT"
"ENSG00000241755",2745.18923161982,-2.20842852310334,0.170588885627453,-12.9459109541656,2.47806190584262e-38,6.36427536881277e-37,"IGKV1-9"
"ENSG00000243238",224.262588181332,-2.47330493233107,0.180819540342168,-13.6783056059693,1.36844374037992e-42,4.32171940976874e-41,"IGKV2-30"
"ENSG00000244575",1427.31275691696,-2.38666968894376,0.17280012506848,-13.8117358884893,2.16549672537517e-43,7.10243192038186e-42,"IGKV1-27"
"ENSG00000244734",2653.31143649729,-2.61971528908135,0.196844441702776,-13.3085560680295,2.06432750721792e-40,5.93245244236661e-39,"HBB"
"ENSG00000248144",2643.81251689997,3.22441484192753,0.277183700092663,11.6327722043165,2.80826716160824e-31,4.91653041270786e-30,"ADH1C"
"ENSG00000251301",93.719275874015,-2.03055500849139,0.159965748326888,-12.6936861780059,6.40965381550171e-37,1.495725351855e-35,"RP11-81H14.2"
"ENSG00000259834",216.779570818806,-2.00111283197073,0.117658133999163,-17.0078579691309,7.18158593634557e-65,8.1178730593556e-63,"RP11-284N8.3"
"ENSG00000260314",2867.61228082876,-2.40797178035373,0.142155848154267,-16.9389568675402,2.32205663756532e-64,2.45602144357871e-62,"MRC1"
"ENSG00000263155",92.0368278991697,-2.23102593974208,0.141427532208201,-15.7750468024691,4.62055491957608e-56,2.92880919104335e-54,"MYZAP"
"ENSG00000269404",429.239152260696,-2.17433841065758,0.188223797263606,-11.5518783611215,7.22244419835603e-31,1.24135759659244e-29,"SPIB"
"ENSG00000274576",794.442562389061,-2.13564785531491,0.188093688592706,-11.3541707395584,7.0707584570879e-30,1.17027599463376e-28,NA
"ENSG00000277494",229.530201212012,-3.24439840582592,0.179227614797888,-18.1021122748555,3.0667814988429e-73,6.76774312244652e-71,NA
"ENSG00000278196",2211.66969117532,-2.30315223239149,0.168914092981073,-13.6350507630501,2.47818348259973e-42,7.77149644762634e-41,NA
"ENSG00000279117",446.874530077167,-2.0398231343742,0.119581814577775,-17.0579710767604,3.04964676208079e-65,3.51693134659316e-63,NA
